transaction_id,user_id,session_id,typing_speed,mean_dwell_time,mean_flight_time,typing_variability,device_known,location_known,hour_of_day,paste_used,screens_visited,session_duration,amount,amount_deviation,new_recipient,time_since_previous_transaction,transaction_frequency,transaction_label
ATTACK_TX_000452,U0143,ATTACK_00299,0.2995726560261967,0.1685474969244594,0.4527052008424382,0.4224776626116233,False,False,13,True,4,126.55819549346464,62900,2.7218934911242605,False,-57.0,0.0951767768664445,attack
ATTACK_TX_000453,U0143,ATTACK_00299,0.2995726560261967,0.1685474969244594,0.4527052008424382,0.4224776626116233,False,False,13,True,4,126.55819549346464,68300,3.041420118343196,False,49.0,0.0979723609084059,attack
ATTACK_TX_000454,U0011,ATTACK_00300,0.4811015579460399,0.1466858778588657,0.3838753665802183,0.3265725192007307,False,False,9,False,7,132.95214853337853,39600,1.7310344827586206,False,151008.0,0.0093114084151853,attack
ATTACK_TX_000455,U0182,ATTACK_00301,0.3049474834936892,0.1633836219404672,0.4867620091192308,0.4375708100872606,True,True,17,False,9,164.00017106137523,62900,4.770642201834862,False,1144829.0,0.0113927980427172,attack
ATTACK_TX_000456,U0182,ATTACK_00301,0.3049474834936892,0.1633836219404672,0.4867620091192308,0.4375708100872606,True,True,17,False,9,164.00017106137523,70600,5.477064220183486,False,-17.0,0.0116776337000052,attack
ATTACK_TX_000457,U0414,ATTACK_00302,0.4190267412818559,0.1440396177921093,0.3940260402407992,0.3388309718536559,False,False,16,False,5,111.41637679881792,46800,1.2941176470588236,True,1035224.0,0.0115504500664953,attack
ATTACK_TX_000458,U0005,ATTACK_00303,0.2634042845426104,0.1791839851239723,0.4848172764099134,0.31641704796096,False,False,20,True,9,253.45206845686545,43600,1.6424242424242423,False,265932.0,0.0087178127349722,attack
ATTACK_TX_000459,U0005,ATTACK_00303,0.2634042845426104,0.1791839851239723,0.4848172764099134,0.31641704796096,False,False,20,True,9,253.45206845686545,33200,1.0121212121212122,False,-94.0,0.0089742790751506,attack
ATTACK_TX_000460,U0005,ATTACK_00303,0.2634042845426104,0.1791839851239723,0.4848172764099134,0.31641704796096,False,False,20,True,9,253.45206845686545,40000,1.4242424242424243,False,-68.0,0.0092307317555762,attack
ATTACK_TX_000461,U0449,ATTACK_00304,0.4384079542435085,0.1231561816892078,0.3187421720444614,0.3018733321489171,False,False,7,False,9,272.8173785983648,41000,1.6114649681528663,False,132668.0,0.0127868894751,attack
ATTACK_TX_000462,U0272,ATTACK_00305,0.4179038597102323,0.1355395292269878,0.409096449036148,0.5800796454350337,False,False,18,False,5,87.73163748514017,50600,3.216666666666667,False,207769.0,0.0141667770713336,attack
ATTACK_TX_000463,U0071,ATTACK_00306,0.5601632324222096,0.0967190546873281,0.2526315344913923,1.1334700056539229,False,False,10,True,7,228.0792730025833,58600,1.7255813953488373,False,316300.0,0.0675285941390807,attack
ATTACK_TX_000464,U0152,ATTACK_00307,0.6235431059719024,0.0902819151496519,0.3317720242057291,0.3002097700706762,False,False,22,False,4,172.84526998846445,16900,0.6407766990291263,False,303155.0,0.0288565443987493,attack
ATTACK_TX_000465,U0152,ATTACK_00307,0.6235431059719024,0.0902819151496519,0.3317720242057291,0.3002097700706762,False,False,22,False,4,172.84526998846445,24900,1.4174757281553398,False,-160.0,0.0297595041285049,attack
ATTACK_TX_000466,U0278,ATTACK_00308,0.3597870899451694,0.1446120284640399,0.4309507248012314,0.3815638691755087,False,False,15,False,7,304.0438610366224,20500,0.4963503649635036,True,74920.0,0.0137471204755722,attack
ATTACK_TX_000467,U0158,ATTACK_00309,0.3186786523984206,0.1853492310625981,0.4710153483782033,0.4103331438152811,False,False,16,False,9,248.127842437528,26500,0.6060606060606061,False,334512.0,0.3228583727938011,attack
ATTACK_TX_000468,U0158,ATTACK_00309,0.3186786523984206,0.1853492310625981,0.4710153483782033,0.4103331438152811,False,False,16,False,9,248.127842437528,38300,1.3212121212121213,False,25.0,0.3335953870573359,attack
ATTACK_TX_000469,U0158,ATTACK_00309,0.3186786523984206,0.1853492310625981,0.4710153483782033,0.4103331438152811,False,False,16,False,9,248.127842437528,43400,1.6303030303030304,False,-138.0,0.3444986378547782,attack
ATTACK_TX_000470,U0055,ATTACK_00310,0.3770579574881776,0.1490166496172856,0.3918436139291293,0.732765811274256,False,False,22,True,9,308.76842160627183,51100,1.1931330472103003,False,3600.0,29.0,attack
ATTACK_TX_000471,U0055,ATTACK_00310,0.3770579574881776,0.1490166496172856,0.3918436139291293,0.732765811274256,False,False,22,True,9,308.76842160627183,45400,0.9484978540772532,False,70.0,30.0,attack
ATTACK_TX_000472,U0055,ATTACK_00310,0.3770579574881776,0.1490166496172856,0.3918436139291293,0.732765811274256,False,False,22,True,9,308.76842160627183,42400,0.8197424892703863,False,3.0,31.0,attack
ATTACK_TX_000473,U0333,ATTACK_00311,0.2165991262170437,0.226223591751596,0.6531914118514367,0.410828877829515,False,False,23,False,3,227.26809143665,42500,0.9721577726218096,False,483051.0,0.0115986240041006,attack
ATTACK_TX_000474,U0337,ATTACK_00312,0.4018148437259142,0.1290853623875228,0.4147474773572183,0.335957112395198,False,False,17,True,7,195.53698743820752,59600,1.690744920993228,False,117393.0,1.1345053147996729,attack
ATTACK_TX_000475,U0060,ATTACK_00313,0.2362978420260723,0.2513766992932232,0.5763778331227368,0.3077807580567702,False,False,10,False,9,58.94769813905984,32200,1.267605633802817,False,581779.0,0.163927210247272,attack
ATTACK_TX_000476,U0060,ATTACK_00313,0.2362978420260723,0.2513766992932232,0.5763778331227368,0.3077807580567702,False,False,10,False,9,58.94769813905984,32700,1.3028169014084507,False,28.0,0.169384251817921,attack
ATTACK_TX_000477,U0060,ATTACK_00313,0.2362978420260723,0.2513766992932232,0.5763778331227368,0.3077807580567702,False,False,10,False,9,58.94769813905984,33000,1.323943661971831,False,-97.0,0.1748740057076932,attack
ATTACK_TX_000478,U0141,ATTACK_00314,0.5483452411771256,0.1100284327423157,0.3360776111669455,0.392907623695514,False,False,17,False,3,103.50631304699216,29300,1.0633802816901408,False,3600.0,36.0,attack
ATTACK_TX_000479,U0122,ATTACK_00315,0.5723668895130523,0.1009278920454081,0.3058731542334265,2.882001652407879,False,False,13,True,5,298.2988395679937,36300,1.403973509933775,False,102956.0,0.0208232526321058,attack
ATTACK_TX_000480,U0330,ATTACK_00316,0.3123786664486572,0.1860174047015887,0.5745121122455361,0.499639411272148,False,False,19,False,6,169.42931717684883,57500,1.5219298245614037,False,721282.0,0.0120843949527137,attack
ATTACK_TX_000481,U0330,ATTACK_00316,0.3123786664486572,0.1860174047015887,0.5745121122455361,0.499639411272148,False,False,19,False,6,169.42931717684883,38900,0.706140350877193,False,182.0,0.0124198618206454,attack
ATTACK_TX_000482,U0366,ATTACK_00317,0.3914883552010216,0.1546604367399588,0.4264034701593818,0.4161236240888647,False,False,7,False,5,121.35654324628048,30600,0.2644628099173554,False,2459056.0,0.017235518573665,attack
ATTACK_TX_000483,U0364,ATTACK_00318,0.3252209981495088,0.1558135118475958,0.4491282651391609,0.5027186479400274,True,True,7,False,6,204.7777520534791,53200,1.318082788671024,False,1245357.0,0.0281128899485377,attack
ATTACK_TX_000484,U0470,ATTACK_00319,0.3494832350282426,0.1633486694174163,0.3832405976329018,0.2505558457341032,True,True,6,False,5,144.95586036418095,48200,1.2952380952380953,False,424102.0,0.017007003578557,attack
ATTACK_TX_000485,U0385,ATTACK_00320,0.3988896680330526,0.1428426378670535,0.3531596782448059,0.3647811181743484,False,False,17,False,4,145.84598063661437,30300,1.2696629213483146,False,418658.0,0.0081036675848877,attack
ATTACK_TX_000486,U0161,ATTACK_00321,0.4173236734971015,0.131118357497834,0.3557972420649805,0.6582014246155135,False,False,5,True,8,222.57029127788377,41600,0.5668549905838042,False,145758.0,0.0092476093645402,attack
ATTACK_TX_000487,U0054,ATTACK_00322,0.2970940874038545,0.1889106566506732,0.5918720954963782,0.4177949632725283,False,False,6,False,7,151.1645126245839,41900,0.9764150943396226,False,664280.0,0.0237175013069815,attack
ATTACK_TX_000488,U0308,ATTACK_00323,0.2474538165729611,0.2392378624245084,0.654606112910819,0.419840882782813,True,True,22,False,9,201.0807926052541,44500,1.9666666666666663,False,102619.0,0.0553486051787359,attack
ATTACK_TX_000489,U0459,ATTACK_00324,0.3756962187343305,0.148615132836082,0.456577098447354,0.6228229785931411,True,True,19,False,8,294.28055765472607,35100,1.083086053412463,True,542835.0,0.0157694826117118,attack
ATTACK_TX_000490,U0488,ATTACK_00325,0.4408802939140243,0.1376990133901128,0.3299341043254942,0.5837038417324105,True,True,12,False,8,212.75313188304096,102700,4.885386819484241,False,357250.0,0.0108199369823442,attack
ATTACK_TX_000491,U0116,ATTACK_00326,0.472266872171721,0.1190514783404714,0.33594738840083,0.6054248118117385,False,False,15,False,3,209.29835129194333,47700,1.0739130434782609,False,254895.0,0.0208092652611313,attack
ATTACK_TX_000492,U0119,ATTACK_00327,0.3135721642653855,0.1960334287173537,0.5070237180412052,0.4326587221923322,True,True,8,False,6,133.45243302819546,29800,0.7738095238095238,True,84829.0,0.0106016120340076,attack
ATTACK_TX_000493,U0019,ATTACK_00328,0.6042405359654259,0.1071861070695967,0.267314635483859,0.3559033140580773,False,False,23,True,7,284.1083480463171,41400,0.9255813953488372,False,2361293.0,0.0306138869300943,attack
ATTACK_TX_000494,U0071,ATTACK_00329,0.5353496199396178,0.0936665455391331,0.2602711323080694,1.1942593489531863,False,False,8,False,7,270.2274647336223,45300,1.1069767441860463,False,135358.0,0.0755408845365448,attack
ATTACK_TX_000495,U0278,ATTACK_00330,0.3910772765743085,0.1186101258996249,0.3974586738451092,0.359252760370304,True,True,20,True,5,189.50301666636005,42300,2.0875912408759123,False,172100.0,0.0142728692302755,attack
ATTACK_TX_000496,U0274,ATTACK_00331,0.4237187461519535,0.1427739754292332,0.3735752905214957,0.5973438097169572,False,False,14,False,7,282.8742220318355,34900,0.3794466403162055,False,360238.0,0.0132737761394041,attack
ATTACK_TX_000497,U0186,ATTACK_00332,0.2139050259961677,0.2489326178789344,0.5463711307392849,0.2585595337933479,False,False,22,False,7,163.29457862074025,19700,0.7909090909090909,False,362178.0,0.016546997476138,attack
ATTACK_TX_000498,U0155,ATTACK_00333,0.2706366699660958,0.2142671120648617,0.5174191234316885,0.4464076370120131,False,False,11,False,6,180.1905410100396,39800,2.460869565217392,False,146591.0,0.0307733372746735,attack
ATTACK_TX_000499,U0415,ATTACK_00334,0.2435748947540497,0.2017922952337074,0.5125631865681829,0.362801095566846,False,False,5,False,7,152.0325943372197,39700,1.1576086956521738,False,837434.0,0.0069214227998308,attack
ATTACK_TX_000500,U0231,ATTACK_00335,0.2620781068372506,0.1759068673646942,0.5337103468853206,0.6143287413482436,False,False,5,True,3,161.79798299770556,25300,0.15,False,39990.0,0.0096145885356714,attack
ATTACK_TX_000501,U0405,ATTACK_00336,0.4990057427608212,0.1107527860845914,0.2964505206859139,0.2417759307174596,False,False,10,False,9,247.26194276066403,25600,0.855072463768116,False,62406.0,0.0095487288431555,attack
ATTACK_TX_000502,U0482,ATTACK_00337,0.4215430216048503,0.1545339126552444,0.4352828187369012,0.3176858528437783,False,False,10,False,7,108.62737402723066,60900,0.7626628075253257,False,397147.0,0.01132727527877,attack
ATTACK_TX_000503,U0482,ATTACK_00337,0.4215430216048503,0.1545339126552444,0.4352828187369012,0.3176858528437783,False,False,10,False,7,108.62737402723066,81700,1.3646888567293778,False,-5.0,0.0116509169523358,attack
ATTACK_TX_000504,U0159,ATTACK_00338,0.5094602647041524,0.102186686800453,0.2306854291863314,1.0058605938512548,False,False,12,False,6,98.53362041806236,61500,3.3462897526501765,False,681838.0,0.010079840251911,attack
ATTACK_TX_000505,U0102,ATTACK_00339,0.5261288222460567,0.1266816004340774,0.327499103833537,4.711830900274089,False,False,18,True,4,159.44608651444884,40400,2.2063492063492065,False,1748681.0,0.0493685581424051,attack
ATTACK_TX_000506,U0477,ATTACK_00340,0.5385410183436685,0.0963018325396831,0.3181284337643348,0.289483494643778,True,True,11,True,4,108.12349227345382,64000,1.6016260162601623,False,694660.0,0.0134308103411021,attack
ATTACK_TX_000507,U0318,ATTACK_00341,0.3748934826172552,0.1401487194842537,0.4298914407861444,0.2282372903392124,True,True,6,False,9,54.4667447818357,77600,2.677725118483412,False,343443.0,0.228299884581725,attack
ATTACK_TX_000508,U0318,ATTACK_00341,0.3748934826172552,0.1401487194842537,0.4298914407861444,0.2282372903392124,True,True,6,False,9,54.4667447818357,73200,2.4691943127962084,False,-37.0,0.2359283335975899,attack
ATTACK_TX_000509,U0146,ATTACK_00342,0.3365462450538518,0.1587933363167,0.4155238769088056,0.3207217973271373,False,False,14,False,7,173.08536679863406,54200,1.2725366876310271,True,932934.0,0.0114656409100244,attack
ATTACK_TX_000510,U0311,ATTACK_00343,0.30262587740815,0.1826362753216232,0.3884651364017821,0.2904719530413013,False,False,12,False,8,340.515345009591,61000,3.5185185185185186,False,923034.0,0.0098932771317328,attack
ATTACK_TX_000511,U0311,ATTACK_00343,0.30262587740815,0.1826362753216232,0.3884651364017821,0.2904719530413013,False,False,12,False,8,340.515345009591,51700,2.829629629629629,False,-68.0,0.0102025016224811,attack
ATTACK_TX_000512,U0311,ATTACK_00343,0.30262587740815,0.1826362753216232,0.3884651364017821,0.2904719530413013,False,False,12,False,8,340.515345009591,46700,2.45925925925926,False,45.0,0.0105116277152461,attack
ATTACK_TX_000513,U0258,ATTACK_00344,0.9762330422721184,0.0790325746673532,0.2684313947453124,0.1445371642821109,False,False,7,False,4,129.14140886017302,27300,0.5780346820809249,False,79744.0,0.0806091798264746,attack
ATTACK_TX_000514,U0258,ATTACK_00344,0.9762330422721184,0.0790325746673532,0.2684313947453124,0.1445371642821109,False,False,7,False,4,129.14140886017302,28200,0.630057803468208,False,-83.0,0.0836004594707792,attack
ATTACK_TX_000515,U0258,ATTACK_00344,0.9762330422721184,0.0790325746673532,0.2684313947453124,0.1445371642821109,False,False,7,False,4,129.14140886017302,24900,0.4393063583815029,False,-55.0,0.0865901400039811,attack
ATTACK_TX_000516,U0453,ATTACK_00345,0.4751019624283266,0.1416303628138402,0.3853176559260303,0.3794932972395865,False,False,20,False,3,124.64304509074688,38500,0.8421052631578947,False,2113689.0,0.0252412660279649,attack
ATTACK_TX_000517,U0453,ATTACK_00345,0.4751019624283266,0.1416303628138402,0.3853176559260303,0.3794932972395865,False,False,20,False,3,124.64304509074688,27400,0.3110047846889952,False,14.0,0.0263884785607953,attack
ATTACK_TX_000518,U0128,ATTACK_00346,0.3377770423030044,0.1652266840651855,0.4584806309645058,0.5010111859590177,True,True,16,False,4,301.1200529698803,48900,2.1146496815286624,False,278804.0,0.0112104300364788,attack
ATTACK_TX_000519,U0496,ATTACK_00347,0.3198629686499154,0.2005522565207897,0.4589353036692742,0.5622937276118793,False,False,21,False,8,174.14463278141474,15500,0.901840490797546,False,2349622.0,0.0104068830154447,attack
ATTACK_TX_000520,U0496,ATTACK_00347,0.3198629686499154,0.2005522565207897,0.4589353036692742,0.5622937276118793,False,False,21,False,8,174.14463278141474,15400,0.8895705521472392,False,22.0,0.0107425668804052,attack
ATTACK_TX_000521,U0469,ATTACK_00348,0.3322294051598622,0.1872394828425728,0.3984613115607112,0.334358151749419,True,True,23,False,6,277.1634857638111,58700,2.2252747252747254,True,125065.0,0.0345813931653408,attack
ATTACK_TX_000522,U0091,ATTACK_00349,0.4991548319760744,0.127323110997776,0.3420167957279354,0.329650016156661,False,False,17,False,7,103.99868488617076,33600,1.5454545454545454,False,202772.0,0.0949706865940961,attack
ATTACK_TX_000523,U0083,ATTACK_00350,0.5103260522007241,0.1179828860392469,0.3334712687181048,0.2807864649616613,True,True,9,False,3,161.20660374107914,39300,0.9503722084367244,False,319101.0,0.0097048365458003,attack
ATTACK_TX_000524,U0267,ATTACK_00351,0.2144678017308388,0.2146053015037457,0.5158304529014245,1.488607811383241,False,False,13,False,3,162.91261818861977,22900,1.6171428571428572,False,667058.0,0.0125721574400197,attack
ATTACK_TX_000525,U0267,ATTACK_00351,0.2144678017308388,0.2146053015037457,0.5158304529014245,1.488607811383241,False,False,13,False,3,162.91261818861977,20400,1.3314285714285714,False,175.0,0.0130054060341953,attack
ATTACK_TX_000526,U0023,ATTACK_00352,0.3862523556863669,0.1521285792392691,0.4580066622705571,0.3425699824651723,False,False,18,True,3,111.00950545866957,36100,0.6044444444444445,False,2440068.0,0.0383595867000427,attack
ATTACK_TX_000527,U0023,ATTACK_00352,0.3862523556863669,0.1521285792392691,0.4580066622705571,0.3425699824651723,False,False,18,True,3,111.00950545866957,33900,0.5066666666666667,False,-6.0,0.0398350533715946,attack
ATTACK_TX_000528,U0150,ATTACK_00353,0.3687774337945181,0.1657017837530791,0.5533922074307129,0.5567721279690708,False,False,12,False,9,165.33888473029128,23000,0.0697674418604651,False,489265.0,0.0303815415256597,attack
ATTACK_TX_000529,U0150,ATTACK_00353,0.3687774337945181,0.1657017837530791,0.5533922074307129,0.5567721279690708,False,False,12,False,9,165.33888473029128,22300,0.0372093023255813,False,-14.0,0.0312752249582252,attack
ATTACK_TX_000530,U0218,ATTACK_00354,0.3946680067264955,0.1622808137057894,0.3412892758242732,0.2991483919537128,False,False,20,False,6,214.13821966339324,43000,1.362637362637363,False,549524.0,0.0705766676753835,attack
ATTACK_TX_000531,U0485,ATTACK_00355,0.2480309120142273,0.2228888277517,0.6081779283924904,0.3083669332691738,True,True,16,False,4,279.4436454514162,81900,1.5045871559633028,True,1640686.0,0.008994324206662,attack
ATTACK_TX_000532,U0485,ATTACK_00355,0.2480309120142273,0.2228888277517,0.6081779283924904,0.3083669332691738,True,True,16,False,4,279.4436454514162,57800,0.7675840978593272,False,-99.0,0.0093691842740532,attack
ATTACK_TX_000533,U0497,ATTACK_00356,0.6433829430521338,0.0872390211618516,0.3119347620126143,0.4218361855570364,False,False,19,False,5,333.6413736634306,35000,1.1341463414634143,False,1931604.0,0.0060197011441333,attack
ATTACK_TX_000534,U0497,ATTACK_00356,0.6433829430521338,0.0872390211618516,0.3119347620126143,0.4218361855570364,False,False,19,False,5,333.6413736634306,34400,1.0975609756097562,False,-79.0,0.0062705565390652,attack
ATTACK_TX_000535,U0076,ATTACK_00357,0.1946823708871101,0.3039749124860045,0.6851842944965929,0.4529407776466751,False,False,8,False,7,243.4867227546197,46300,1.1141552511415524,True,151234.0,0.0110247963857917,attack
ATTACK_TX_000536,U0076,ATTACK_00357,0.1946823708871101,0.3039749124860045,0.6851842944965929,0.4529407776466751,False,False,8,False,7,243.4867227546197,34000,0.5525114155251142,False,116.0,0.0114183942456542,attack
ATTACK_TX_000537,U0446,ATTACK_00358,0.3554497759193414,0.1414703098727666,0.43174939666346,0.452264272247387,False,False,23,False,6,149.0684745935879,31200,0.7237569060773481,False,220375.0,0.0124520324978283,attack
ATTACK_TX_000538,U0046,ATTACK_00359,0.2616994905735466,0.2226889096862052,0.5158379882884371,0.4537716762599373,False,False,16,True,4,59.512857749349934,32300,1.0507936507936508,False,156040.0,0.0116308028706298,attack
ATTACK_TX_000539,U0375,ATTACK_00360,0.7101554110197055,0.0867889094975511,0.265253290487623,0.5511848319381656,False,False,20,False,9,87.4146040674769,25400,1.745945945945946,False,1246875.0,0.0084788586481678,attack
ATTACK_TX_000540,U0423,ATTACK_00361,0.4122665032674278,0.151506385264047,0.4088801959396342,0.383870119805097,False,False,23,False,5,209.36914123234192,41200,2.296,False,289484.0,0.0116659788879305,attack
ATTACK_TX_000541,U0446,ATTACK_00362,0.3895050943904992,0.1321758898004482,0.3809582984280704,0.3820484893045504,True,True,6,False,5,260.2097830315507,49100,1.712707182320442,False,753998.0,0.0094875874495783,attack
ATTACK_TX_000542,U0446,ATTACK_00362,0.3895050943904992,0.1321758898004482,0.3809582984280704,0.3820484893045504,True,True,6,False,5,260.2097830315507,48400,1.6740331491712708,False,80.0,0.0098263558676898,attack
ATTACK_TX_000543,U0112,ATTACK_00363,0.6727241791307553,0.0908354373471944,0.2863439736404489,0.2062916473635734,False,False,14,False,7,203.5455800897293,44600,1.0180995475113122,False,3428775.0,0.0346479427783975,attack
ATTACK_TX_000544,U0447,ATTACK_00364,0.3412905571619805,0.1830391230375539,0.5399265200181319,0.4891251794611388,False,False,23,False,8,93.25849152652148,45400,1.986842105263158,False,2169893.0,0.0217758003917224,attack
ATTACK_TX_000545,U0058,ATTACK_00365,0.3048750238511206,0.1855900454101483,0.4759910175532852,0.3808029927672168,False,False,11,True,6,221.9945439923804,45600,0.8921161825726142,False,56261.0,0.1302410310322665,attack
ATTACK_TX_000546,U0260,ATTACK_00366,0.4148927445155597,0.1288659812638135,0.3447870495736413,0.239482318445021,False,False,12,True,4,314.4611253765101,49900,1.8192090395480225,False,686289.0,0.0576508865158313,attack
ATTACK_TX_000547,U0260,ATTACK_00366,0.4148927445155597,0.1288659812638135,0.3447870495736413,0.239482318445021,False,False,12,True,4,314.4611253765101,36900,1.0847457627118644,False,107.0,0.0592494798989912,attack
ATTACK_TX_000548,U0235,ATTACK_00367,0.3587037381268949,0.143069147123337,0.4029920650553817,0.2767196405920898,True,True,10,False,9,241.4157637916032,71900,4.248175182481752,False,962367.0,0.0478849563922675,attack
ATTACK_TX_000549,U0158,ATTACK_00368,0.3293136495547746,0.1873572945096414,0.4755601599067166,0.4098321543620121,True,True,9,True,6,134.34262882641784,42300,1.5636363636363635,False,1203927.0,0.0107216749480023,attack
ATTACK_TX_000550,U0012,ATTACK_00369,0.2067353280142604,0.2743727562764015,0.6538094841743909,1.0800012635650278,True,True,7,True,7,235.454437995691,28900,2.4,False,1777960.0,0.0241015386345751,attack
ATTACK_TX_000551,U0012,ATTACK_00369,0.2067353280142604,0.2743727562764015,0.6538094841743909,1.0800012635650278,True,True,7,True,7,235.454437995691,31900,2.752941176470588,False,46.0,0.0247899358981225,attack
ATTACK_TX_000552,U0012,ATTACK_00369,0.2067353280142604,0.2743727562764015,0.6538094841743909,1.0800012635650278,True,True,7,True,7,235.454437995691,45400,4.341176470588235,False,28.0,0.0254784087700814,attack
ATTACK_TX_000553,U0387,ATTACK_00370,0.3690871150021175,0.1541228887010676,0.4527935939630264,0.6034568623370145,False,False,22,True,7,221.0720641221708,39200,1.8613138686131387,True,186193.0,0.0112177633649477,attack
ATTACK_TX_000554,U0168,ATTACK_00371,0.3221101996802547,0.1555725964798233,0.4760947546073506,0.3046767286815797,False,False,10,False,5,343.0695712652312,67400,2.303921568627451,False,221235.0,0.01491404683888,attack
ATTACK_TX_000555,U0331,ATTACK_00372,0.5584410432940131,0.1118336512149109,0.2853358533472223,0.3749256822761099,False,False,20,False,7,206.25726149067003,30300,0.711864406779661,False,645542.0,0.0169877489445217,attack
ATTACK_TX_000556,U0206,ATTACK_00373,0.4810199086358612,0.1236054474695953,0.3631858918242719,0.2619189316524604,False,False,15,False,6,229.31472104987245,31300,0.5768261964735516,False,3600.0,31.0,attack
ATTACK_TX_000557,U0187,ATTACK_00374,0.2555634983095071,0.2323278003404594,0.5069386964245874,0.6066739568114019,False,False,11,False,7,278.8261599003188,20800,1.1894736842105262,False,484891.0,0.0108259568971928,attack
ATTACK_TX_000558,U0444,ATTACK_00375,0.2128668491020303,0.2649594439286807,0.6587209049357665,0.6241194808888102,False,False,15,False,5,160.5408607796308,28600,0.5172413793103449,False,158892.0,0.0193724726270687,attack
ATTACK_TX_000559,U0444,ATTACK_00375,0.2128668491020303,0.2649594439286807,0.6587209049357665,0.6241194808888102,False,False,15,False,5,160.5408607796308,28500,0.5119363395225465,False,-38.0,0.0198693068744076,attack
ATTACK_TX_000560,U0048,ATTACK_00376,0.3310773790921741,0.1677831676627493,0.5300645335486266,0.4310627017929646,True,True,18,False,5,206.2356256040012,27100,1.3162393162393162,False,771710.0,0.010238068266112,attack
ATTACK_TX_000561,U0369,ATTACK_00377,0.1529030602439133,0.3385963975853566,0.8568201774784789,0.4373867493884039,False,False,10,True,4,178.32431737349873,32100,0.9937888198757764,False,264440.0,0.0067450437980259,attack
ATTACK_TX_000562,U0369,ATTACK_00377,0.1529030602439133,0.3385963975853566,0.8568201774784789,0.4373867493884039,False,False,10,True,4,178.32431737349873,33300,1.0683229813664596,False,-131.0,0.0069949238226425,attack
ATTACK_TX_000563,U0369,ATTACK_00377,0.1529030602439133,0.3385963975853566,0.8568201774784789,0.4373867493884039,False,False,10,True,4,178.32431737349873,30700,0.906832298136646,False,127.0,0.0072446786828868,attack
ATTACK_TX_000564,U0374,ATTACK_00378,0.5078118372121133,0.1167148194808996,0.2885395187826927,0.4455223553490967,False,False,20,False,5,166.0493365149706,40800,1.3859649122807018,True,258895.0,0.0191637635674986,attack
ATTACK_TX_000565,U0190,ATTACK_00379,0.1996343882148915,0.2684240542736616,0.5530411709325835,0.8424369011037595,False,False,7,False,6,240.7132815115649,23400,0.2580645161290322,True,1612023.0,0.0070104766958267,attack
ATTACK_TX_000566,U0132,ATTACK_00380,0.2833083376261954,0.1787581034804109,0.481138388380009,0.6134264713001764,False,False,19,False,9,184.90000612011383,47100,1.492063492063492,False,99310.0,0.0094656177960826,attack
ATTACK_TX_000567,U0003,ATTACK_00381,0.4680207717911596,0.1457756581244905,0.4143229340838864,0.4310728652354155,True,True,23,False,9,154.49658498084062,45900,1.5786516853932584,False,47082.0,0.0276448064719563,attack
ATTACK_TX_000568,U0469,ATTACK_00382,0.3554678839823995,0.1774042880409928,0.4109075143348479,0.3261424526257684,True,True,20,False,5,238.7843063717073,58100,2.1923076923076925,False,364212.0,0.3064149451418405,attack
ATTACK_TX_000569,U0474,ATTACK_00383,0.3601651841379693,0.1623345501242454,0.3908157763721241,0.3795739945043545,False,False,7,True,8,346.6564044490908,18100,0.6759259259259259,False,307439.0,0.0083007871824494,attack
ATTACK_TX_000570,U0474,ATTACK_00383,0.3601651841379693,0.1623345501242454,0.3908157763721241,0.3795739945043545,False,False,7,True,8,346.6564044490908,20400,0.8888888888888888,False,21.0,0.0086200321743587,attack
ATTACK_TX_000571,U0121,ATTACK_00384,0.3428508195101893,0.1497268787074157,0.4595241242953201,0.3036806519312482,False,False,11,False,9,256.1556596832584,30800,0.9012345679012346,True,966331.0,0.0093577550422972,attack
ATTACK_TX_000572,U0016,ATTACK_00385,0.3420238777909234,0.1597515904658428,0.3925505825327407,0.3663517330405566,False,False,13,False,4,132.33198638654417,48900,1.1541850220264318,False,586907.0,0.0081126260856083,attack
ATTACK_TX_000573,U0016,ATTACK_00385,0.3420238777909234,0.1597515904658428,0.3925505825327407,0.3663517330405566,False,False,13,False,4,132.33198638654417,59700,1.629955947136564,False,24.0,0.0083830318421502,attack
ATTACK_TX_000574,U0062,ATTACK_00386,0.3626314553998436,0.1529810088129254,0.4428367538116592,0.3373783404149617,False,False,10,True,6,64.55770008813201,20200,0.3835616438356164,False,77050.0,0.0112518899658927,attack
ATTACK_TX_000575,U0034,ATTACK_00387,0.3824510259839594,0.1377801643592127,0.4241988772553752,0.3186801472155535,False,False,12,False,8,174.19937648862552,29800,0.5725593667546174,False,771343.0,0.1353483469740439,attack
ATTACK_TX_000576,U0416,ATTACK_00388,0.3374798905164929,0.17280402404281,0.4452970627779583,0.3115697962105875,False,False,18,False,9,202.5693661641034,46600,0.4449612403100775,False,3600.0,27.0,attack
ATTACK_TX_000577,U0446,ATTACK_00389,0.3724908221804102,0.134963772579459,0.3971320402310699,0.3740297178647274,False,False,11,False,9,255.5500495626548,29400,0.6243093922651933,False,1127356.0,0.011197455689235,attack
ATTACK_TX_000578,U0077,ATTACK_00390,0.3063653046114394,0.1725165172463211,0.5163297955012572,0.4516878184685639,False,False,10,False,3,140.86906475143218,31400,0.4305239179954442,False,349425.0,0.250705357533696,attack
